"product_id";"basic_nutrition_id";"subcategory_id";"description";"source";"is_final";"is_verified";"language"
"04634";"04634";"0400";"Margarine-like, vegetable oil spread, 20% fat, without salt";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04635";"04635";"0400";"Salad dressing, thousand island dressing, fat-free";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04636";"04636";"0400";"Salad dressing, italian dressing, fat-free";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04638";"04638";"0400";"Salad dressing, ranch dressing, fat-free";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04639";"04639";"0400";"Salad dressing, ranch dressing, regular";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04640";"04640";"0400";"Salad dressing, ranch dressing, reduced fat";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04641";"04641";"0400";"Salad dressing, mayonnaise, light";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04642";"04642";"0400";"Oil, industrial, mid-oleic, sunflower";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04643";"04643";"0400";"Oil, industrial, canola with antifoaming agent, principal uses salads, woks and light frying";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04644";"04644";"0400";"Oil, industrial, canola for salads, woks and light frying";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04645";"04645";"0400";"Oil, industrial, canola (partially hydrogenated) oil for deep fat frying";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04646";"04646";"0400";"Oil, industrial, coconut, principal uses candy coatings, oil sprays, roasting nuts";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04648";"04648";"0400";"Oil, industrial, soy (partially hydrogenated), principal uses popcorn and flavoring vegetables";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04649";"04649";"0400";"Shortening, industrial, soy (partially hydrogenated), pourable liquid fry shortening";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04650";"04650";"0400";"Oil, industrial, soy, refined, for woks and light frying";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04651";"04651";"0400";"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04652";"04652";"0400";"Oil, industrial, soy ( partially hydrogenated), all purpose";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04653";"04653";"0400";"Oil, industrial, soy (partially hydrogenated ) and soy (winterized), pourable clear fry";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04654";"04654";"0400";"Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04655";"04655";"0400";"Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04656";"04656";"0400";"Oil, industrial, palm kernel, confection fat, uses similar to high quality cocoa butter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04657";"04657";"0400";"Oil, industrial, palm kernel (hydrogenated), confection fat, uses similar to 95 degree hard butter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04658";"04658";"0400";"Oil, industrial, palm kernel (hydrogenated), confection fat, intermediate grade product";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04659";"04659";"0400";"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04660";"04660";"0400";"Oil, industrial, palm kernel (hydrogenated) , used for whipped toppings, non-dairy";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04661";"04661";"0400";"Oil, industrial, coconut (hydrogenated), used for whipped toppings and coffee whiteners";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04662";"04662";"0400";"Oil, industrial, palm and palm kernel, filling fat (non-hydrogenated)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04663";"04663";"0400";"Oil, industrial, palm kernel (hydrogenated), filling fat";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04664";"04664";"0400";"Oil, industrial, soy (partially hydrogenated ), palm, principal uses icings and fillings";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04665";"04665";"0400";"Margarine, industrial, non-dairy, cottonseed, soy oil (partially hydrogenated ), for flaky pastries";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04666";"04666";"0400";"Shortening, industrial, soy (partially hydrogenated ) and corn for frying";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04667";"04667";"0400";"Shortening, industrial, soy (partially hydrogenated ) for baking and confections";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04668";"04668";"0400";"Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04669";"04669";"0400";"Oil, vegetable, soybean, refined";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04673";"04673";"0400";"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04674";"04674";"0400";"Margarine-like spread, SMART BALANCE Light Buttery Spread";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04675";"04675";"0400";"Margarine-like spread, SMART BEAT Super Light without saturated fat";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04676";"04676";"0400";"Margarine-like spread, SMART BEAT Smart Squeeze";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04677";"04677";"0400";"Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04678";"04678";"0400";"Oil, vegetable, Natreon canola, high stability, non trans, high oleic (70%)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04679";"04679";"0400";"Oil, PAM cooking spray, original";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04683";"04683";"0400";"Margarine, margarine-like vegetable oil spread, 67-70% fat, tub";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04684";"04684";"0400";"Margarine, 80% fat, tub, CANOLA HARVEST Soft Spread (canola, palm and palm kernel oils)";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04685";"04685";"0400";"Oil, cooking and salad, ENOVA, 80% diglycerides";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04686";"04686";"0400";"Salad dressing, honey mustard dressing, reduced calorie";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04687";"04687";"0400";"Margarine-like spread, BENECOL Light Spread";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04688";"04688";"0400";"Salad dressing, spray-style dressing, assorted flavors";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04689";"04689";"0400";"Salad Dressing, mayonnaise, light, SMART BALANCE, Omega Plus light";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04690";"04690";"0400";"Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04691";"04691";"0400";"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04692";"04692";"0400";"Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04693";"04693";"0400";"Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04694";"04694";"0400";"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04695";"04695";"0400";"Margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin D";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04696";"04696";"0400";"Margarine, regular, 80% fat, composite, stick, without salt, with added vitamin D";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04697";"04697";"0400";"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt, with added vitamin D";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04698";"04698";"0400";"Oil, industrial, canola, high oleic";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04699";"04699";"0400";"Oil, industrial, soy, low linolenic";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04700";"04700";"0400";"Oil, industrial, soy, ultra low linolenic";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04701";"04701";"0400";"Oil, industrial, soy, fully hydrogenated";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04702";"04702";"0400";"Oil, industrial, cottonseed, fully hydrogenated";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04703";"04703";"0400";"Salad dressing, honey mustard, regular";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04704";"04704";"0400";"Salad dressing, poppyseed, creamy";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04705";"04705";"0400";"Salad dressing, caesar, fat-free";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04706";"04706";"0400";"Dressing, honey mustard, fat-free";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04707";"04707";"0400";"Oil, flaxseed, contains added sliced flaxseed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04708";"04708";"0400";"Mayonnaise, reduced fat, with olive oil";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"04709";"04709";"0400";"Salad dressing, mayonnaise-type, light";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05000";"05000";"0500";"Chicken, broiler, rotisserie, BBQ, breast, meat only";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05001";"05001";"0500";"Chicken, broilers or fryers, meat and skin and giblets and neck, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05002";"05002";"0500";"Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05003";"05003";"0500";"Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05004";"05004";"0500";"Chicken, broilers or fryers, meat and skin and giblets and neck, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05005";"05005";"0500";"Chicken, broilers or fryers, meat and skin and giblets and neck, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05006";"05006";"0500";"Chicken, broilers or fryers, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05007";"05007";"0500";"Chicken, broilers or fryers, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05008";"05008";"0500";"Chicken, broilers or fryers, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05009";"05009";"0500";"Chicken, broilers or fryers, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05010";"05010";"0500";"Chicken, broilers or fryers, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05011";"05011";"0500";"Chicken, broilers or fryers, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05012";"05012";"0500";"Chicken, broilers or fryers, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05013";"05013";"0500";"Chicken, broilers or fryers, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05014";"05014";"0500";"Chicken, broilers or fryers, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05015";"05015";"0500";"Chicken, broilers or fryers, skin only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05016";"05016";"0500";"Chicken, broilers or fryers, skin only, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05017";"05017";"0500";"Chicken, broilers or fryers, skin only, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05018";"05018";"0500";"Chicken, broilers or fryers, skin only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05019";"05019";"0500";"Chicken, broilers or fryers, skin only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05020";"05020";"0500";"Chicken, broilers or fryers, giblets, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05021";"05021";"0500";"Chicken, broilers or fryers, giblets, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05022";"05022";"0500";"Chicken, broilers or fryers, giblets, cooked, simmered";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05023";"05023";"0500";"Chicken, gizzard, all classes, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05024";"05024";"0500";"Chicken, gizzard, all classes, cooked, simmered";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05025";"05025";"0500";"Chicken, heart, all classes, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05026";"05026";"0500";"Chicken, heart, all classes, cooked, simmered";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05027";"05027";"0500";"Chicken, liver, all classes, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05028";"05028";"0500";"Chicken, liver, all classes, cooked, simmered";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05029";"05029";"0500";"Chicken, broilers or fryers, light meat, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05030";"05030";"0500";"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05031";"05031";"0500";"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05032";"05032";"0500";"Chicken, broilers or fryers, light meat, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05033";"05033";"0500";"Chicken, broilers or fryers, light meat, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05034";"05034";"0500";"Chicken, broilers or fryers, dark meat, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05035";"05035";"0500";"Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05036";"05036";"0500";"Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05037";"05037";"0500";"Chicken, broilers or fryers, dark meat, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05038";"05038";"0500";"Chicken, broilers or fryers, dark meat, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05039";"05039";"0500";"Chicken, broilers or fryers, light meat, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05040";"05040";"0500";"Chicken, broilers or fryers, light meat, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05041";"05041";"0500";"Chicken, broilers or fryers, light meat, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05042";"05042";"0500";"Chicken, broilers or fryers, light meat, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05043";"05043";"0500";"Chicken, broilers or fryers, dark meat, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05044";"05044";"0500";"Chicken, broilers or fryers, dark meat, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05045";"05045";"0500";"Chicken, broilers or fryers, dark meat, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05046";"05046";"0500";"Chicken, broilers or fryers, dark meat, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05047";"05047";"0500";"Chicken, broilers or fryers, separable fat, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05048";"05048";"0500";"Chicken, broilers or fryers, back, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05049";"05049";"0500";"Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05050";"05050";"0500";"Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05051";"05051";"0500";"Chicken, broilers or fryers, back, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05052";"05052";"0500";"Chicken, broilers or fryers, back, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05053";"05053";"0500";"Chicken, broilers or fryers, back, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05054";"05054";"0500";"Chicken, broilers or fryers, back, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05055";"05055";"0500";"Chicken, broilers or fryers, back, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05056";"05056";"0500";"Chicken, broilers or fryers, back, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05057";"05057";"0500";"Chicken, broilers or fryers, breast, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05058";"05058";"0500";"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05059";"05059";"0500";"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05060";"05060";"0500";"Chicken, broilers or fryers, breast, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05061";"05061";"0500";"Chicken, broilers or fryers, breast, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05062";"05062";"0500";"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05063";"05063";"0500";"Chicken, broilers or fryers, breast, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05064";"05064";"0500";"Chicken, broilers or fryers, breast, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05065";"05065";"0500";"Chicken, broilers or fryers, breast, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05066";"05066";"0500";"Chicken, broilers or fryers, drumstick, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05067";"05067";"0500";"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05068";"05068";"0500";"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05069";"05069";"0500";"Chicken, broilers or fryers, drumstick, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05070";"05070";"0500";"Chicken, broilers or fryers, drumstick, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05071";"05071";"0500";"Chicken, broilers or fryers, dark meat, drumstick, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05072";"05072";"0500";"Chicken, broilers or fryers, drumstick, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05073";"05073";"0500";"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05074";"05074";"0500";"Chicken, broilers or fryers, drumstick, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05075";"05075";"0500";"Chicken, broilers or fryers, leg, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05076";"05076";"0500";"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05077";"05077";"0500";"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05078";"05078";"0500";"Chicken, broilers or fryers, leg, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05079";"05079";"0500";"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05080";"05080";"0500";"Chicken, broilers or fryers, leg, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05081";"05081";"0500";"Chicken, broilers or fryers, leg, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05082";"05082";"0500";"Chicken, broilers or fryers, leg, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05083";"05083";"0500";"Chicken, broilers or fryers, leg, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05084";"05084";"0500";"Chicken, broilers or fryers, neck, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05085";"05085";"0500";"Chicken, broilers or fryers, neck, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05086";"05086";"0500";"Chicken, broilers or fryers, neck, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05087";"05087";"0500";"Chicken, broilers or fryers, neck, meat and skin, cooked simmered";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05088";"05088";"0500";"Chicken, broilers or fryers, neck, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05089";"05089";"0500";"Chicken, broilers or fryers, neck, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05090";"05090";"0500";"Chicken, broilers or fryers, neck, meat only, cooked, simmered";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05091";"05091";"0500";"Chicken, broilers or fryers, thigh, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05092";"05092";"0500";"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05093";"05093";"0500";"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05094";"05094";"0500";"Chicken, broilers or fryers, thigh, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05095";"05095";"0500";"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05096";"05096";"0500";"Chicken, broilers or fryers, dark meat, thigh, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05097";"05097";"0500";"Chicken, broilers or fryers, thigh, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05098";"05098";"0500";"Chicken, broilers or fryers, thigh, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05099";"05099";"0500";"Chicken, broilers or fryers, thigh, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05100";"05100";"0500";"Chicken, broilers or fryers, wing, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05101";"05101";"0500";"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05102";"05102";"0500";"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, flour";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05103";"05103";"0500";"Chicken, broilers or fryers, wing, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05104";"05104";"0500";"Chicken, broilers or fryers, wing, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05105";"05105";"0500";"Chicken, broilers or fryers, wing, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05106";"05106";"0500";"Chicken, broilers or fryers, wing, meat only, cooked, fried";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05107";"05107";"0500";"Chicken, broilers or fryers, wing, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05108";"05108";"0500";"Chicken, broilers or fryers, wing, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05109";"05109";"0500";"Chicken, roasting, meat and skin and giblets and neck, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05110";"05110";"0500";"Chicken, roasting, meat and skin and giblets and neck, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05111";"05111";"0500";"Canada Goose, breast meat only, skinless, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05112";"05112";"0500";"Chicken, roasting, meat and skin, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05113";"05113";"0500";"Chicken, roasting, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05114";"05114";"0500";"Chicken, roasting, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05115";"05115";"0500";"Chicken, roasting, giblets, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05116";"05116";"0500";"Chicken, roasting, giblets, cooked, simmered";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05117";"05117";"0500";"Chicken, roasting, light meat, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05118";"05118";"0500";"Chicken, roasting, light meat, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05119";"05119";"0500";"Chicken, roasting, dark meat, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05120";"05120";"0500";"Chicken, roasting, dark meat, meat only, cooked, roasted";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05121";"05121";"0500";"Chicken, stewing, meat and skin, and giblets and neck, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05122";"05122";"0500";"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05123";"05123";"0500";"Chicken, stewing, meat and skin, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05124";"05124";"0500";"Chicken, stewing, meat and skin, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05125";"05125";"0500";"Chicken, stewing, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05126";"05126";"0500";"Chicken, stewing, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05127";"05127";"0500";"Chicken, stewing, giblets, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05128";"05128";"0500";"Chicken, stewing, giblets, cooked, simmered";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05129";"05129";"0500";"Chicken, stewing, light meat, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05130";"05130";"0500";"Chicken, stewing, light meat, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05131";"05131";"0500";"Chicken, stewing, dark meat, meat only, raw";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
"05132";"05132";"0500";"Chicken, stewing, dark meat, meat only, cooked, stewed";"http://www.ars.usda.gov/nutrientdata";0;0;"en"
